id,APP_NAME,USER,DATE,STAR,LIKE,TITLE,COMMENT,OS
,YouTube,악도돠,2022-02-07T19:58:08-07:00,5,0,쇼츠 좀 ㅋㅋ,쇼츠 좀 보고싶은 사람만 뜨게 해주면 안돼요? 홈 화면에서 쇼츠 안뜨게 하고 싶은데 맨날 뜨는것도 싫은데 자꾸 자극적인 쇼츠만 뜨고 ㅋㅋ 쇼츠도 홈 화면에서 보이게 안 보이게 좀 해주세요~~~~~~~~~~~^^^^^^^^^^^^^^^^^^,ios
,YouTube,알았수산시장,2022-02-07T19:46:38-07:00,1,0,쇼츠 어디감,어느 순간부터 유튜브 쇼츠가 사라졌습니다. 쇼츠가 안나타남 직접 쇼츠영상 검색해서 봐도 다음영상을 못봄 (유튜브 프리미엄 사용중이고 폰은 아이폰xs),ios
,YouTube,어준팬!,2022-02-07T17:00:05-07:00,5,0,칭찬합니다,매일 아침이면,ios
,YouTube,김하🌞,2022-02-07T08:56:33-07:00,2,0,환불 좀 해주세요,프리미엄 결제가 됐습니다 전 살 생각 없었어요 제발 환불 좀 해주세요 유튜브 트랜잭션 아이디 찾기가 너무 어려운데 어떻게 환불 하나요 온갖 방법은 다 써봤습니다,ios
,YouTube,khlee3243,2022-02-07T06:10:27-07:00,3,0,광고 너무 많아요,광고 한 개만 해줘도 충분할 듯해요,ios
,YouTube,상어여우,2022-02-07T03:58:45-07:00,5,0,유튜브 맨날볼수있고 제가 좋아하는유투버도생기고정말좋아요,사랑해요,ios
,YouTube,달빛누리,2022-02-07T03:50:14-07:00,3,0,광고 좀 적당히..,제발..,ios
,YouTube,화질설정불편햇,2022-02-06T22:42:35-07:00,1,0,화질선택,전처럼 바로 누를수 있게 바꿔주세요,ios
,YouTube,떼껄룩엣뎃,2022-02-06T21:33:11-07:00,4,0,검색창 스크롤 오류,다크모드 적용 시 검색창을 스크롤을 할때 화면의 3분의 2정도가 검은색 창으로 덮여져요…. 아이폰 문제인줄 알고 업데이트 하고 해봐도 그렇고 유튜브를 다시 설치해봐도 똑같네요.. 빨리 고쳐주셨으면 좋겠습니다.,ios
,YouTube,멘정이,2022-02-06T17:43:58-07:00,5,0,유튜브 리뷰,재미있는 영상도 많고 편리하다,ios
,YouTube,현서 태린,2022-02-06T17:32:24-07:00,4,0,네모아저씨,너무좋아,ios
,YouTube,이이이이응이으응ㅇ,2022-02-06T16:41:15-07:00,4,1,"영상 볼때 일시정지, 전체화면 보기가 안뜸.","원래 영상을 누르고 나서 영상화면을 한번 터치하면 일시정지하고 자막, 전체화면 보기 등등의 메뉴가 나오잖아요?  그런데 영상화면을 눌러도 아무런 메뉴가 뜨지 않는 오류가 있습니다. 오류 고쳐주시면 감사하겠습니다.",ios
,YouTube,겁나 씐남.,2022-02-06T08:38:27-07:00,5,0,앱을 들어가면 쇼츠가 바로 나와요,앱을 실행시키면 쇼츠가 나와서 불편해요 오류인가요?? 이렇게 바로 쇼츠가 뜨면 보고싶지 않은 영상을 보게 되고 다시 홈으로 돌아가는데 굉장히 번거롭습니다..,ios
,YouTube,ㄹㅎ너옹,2022-02-06T07:25:15-07:00,1,1,자꾸 보다가 블랙아웃이 됩니다,화면이 잘 재생되다가 도중에 갑자기 블랙아웃이 돼서 끄고 다시 켜야됩니다 이런 현상 약 반년된거 같네요,ios
,YouTube,안ㄴ녕하랑,2022-02-06T07:05:19-07:00,1,0,광고가 너무 많아,광고가 너무 많아요 줄여주세요,ios
,YouTube,Kilass12,2022-02-06T06:09:15-07:00,1,0,아이패드 댓글창을왜 쓸데없이 눌러서 보게합니까,아이폰은 그렇다치고 아이패드는 그냥 댓글스크롤해서 보면되는데 왜그걸눌러서 옆에댓글창을 띄워서 보게하냐고요 생각을 하고 업데이트를 하는건가요,ios
,YouTube,뿌뜸,2022-02-06T03:34:07-07:00,3,1,랙 왜이렇게 걸리죠,제 아이패드가 랙인걸수도 있는데 유튜브만 랙이 걸리고 계속 로딩화면 뜨다가 되니까 썸네일 안나오고 정말 불편합니다 아이패드 빨라지는 법은 다 해봤는데 유튜브는 그대로입니다 고쳐달라는 말 아닙니다 그냥 제 생각을 말한 것 뿐입니다.,ios
,YouTube,ㅇㄱㄷㄴㅇ,2022-02-06T02:30:17-07:00,1,2,유튜브 검열 독재 아주나빠요,별것도 아닌걸로 채널 멋대로 폭파시키고 노란딱지붙이고 아주 나쁜 짓입니다,ios
,YouTube,회중시계,2022-02-06T00:10:03-07:00,1,1,번역문제,영어빼곤 다른 언어가 적힌 댓글은 번역하기가 뜨는데 영어 댓글만 번역하기가 안떠서 넘 불편해요 고쳐주세요,ios
,YouTube,트tathe롤,2022-02-05T17:48:44-07:00,1,1,재생 끊김 버그,갑자기 동영상이 재생되다가 검은화면으로 변하면서 재생이 안됨 또 세로모드로 봤다가 가로모드로 봐도 그렇게 됨 (아이폰 xr),ios
,YouTube,fssdhj,2022-02-05T13:14:38-07:00,4,2,채널 추천 안 함을 계속 누르는데도 왜 자꾸 뜨는 건가요..,그만 보고 싶은데 한 5번 눌러도 계속 뜨네요..,ios
,YouTube,pvp기능,2022-02-05T13:09:29-07:00,1,1,유튜브쓔.뽤람아,아니 나만 이상한거 아니지? 몇번 재접속 해봐도 영상이 안멈춰요 멈춤버튼이랑 전체화면 버튼이 안생겨 개빡치네 진짜,ios
,YouTube,마메마메마메,2022-02-05T12:59:36-07:00,1,0,자녀를 위한 차단 에러,자녀를 위한 차단이 필요한 채널이 아주 많습니다. 차단을 누르면 어플이 에러가 생겨요,ios
,YouTube,백졸서,2022-02-05T08:25:55-07:00,4,0,다 좋은데,아이패드 멀티태스킹 할때 3:1 비율할때 문제가….,ios
,YouTube,1009cba@naver.com,2022-02-05T06:20:09-07:00,5,0,위기를 기회로 선도하는 기업,자연의 소중함을 후손들에게 가르치는 적극적 영상을 만들어 주세요!,ios
,YouTube,thesimson,2022-02-05T05:43:28-07:00,5,0,최고,Best,ios
,YouTube,빌마2,2022-02-05T04:43:29-07:00,5,0,유익한 정보,저에게는 많은도움이 되고 있습니다 좋은 정보 감사 합니다,ios
,YouTube,쵝오사랑,2022-02-05T03:08:41-07:00,5,0,코로나 시국에 마음의 안식처가 유트브이네요,제목과같이 코로나시국에 활동범위가 좁아진 상황에서 웃음과 즐거움분만 아니라 세상모르는 정보의 창고라고 보여지네요. 유일한 나의 친구인듯~~~^^,ios
,YouTube,월마스터,2022-02-05T01:44:25-07:00,5,0,쓸데없는 업데이트,광고같은거는 뭐 프리미엄을 사용중이라 신경도 안쓰이는데 문제는 필요없는 기능을 추가하는것이라 봅니다. 보기에만 깔끔하면 다인게 아니라는건 알고 계실텐데 대체 뭐를 추진하고 싶어서 그러나요. 유료화를 하든 뭘하든 쓸사람은 다씁니다. 저도 쓸사람중 하나고요. 다만 좀 편하게 씁시다.,ios
,YouTube,realmofcaesar,2022-02-05T00:51:16-07:00,1,0,자동화질 고치세요,"Plz deal with auto 480p resoultion aetup... It takes much more time to adjust video resolution to 1080 right after you guys categorized footage resolution settings into 3 freakin pieces, and include those pixel setup at advanced one.",ios
,YouTube,junbl,2022-02-04T23:56:56-07:00,5,0,추천영상,"쓸데없는 무작위 알고리즘 추천영상은 지양해주시구요, 좋아요를 누른 특정영상과 유가한 추천도 하지마세요.",ios
,YouTube,라토파,2022-02-04T21:26:08-07:00,2,0,화질,보다가 화잘이 안좋아짐 폰을 재작년에 샀는데…,ios
,YouTube,프로야큐 매냐,2022-02-04T15:49:30-07:00,5,0,youtube,very good,ios
,YouTube,유튜브 ㅗㅗㅗㅗ,2022-02-04T14:20:57-07:00,1,0,아 진짜,댓글창 올리다보면 댓글 창 화면이 전체화면 되면서 영상 멈춤 왜 이따구로 바꾼거야 진짜 짜증나네,ios
,YouTube,가가가가각ㄱ,2022-02-04T06:43:27-07:00,1,0,유튜브개노답이네요,화면오류개오짐응안돼나만안돼ㅋㅋㄹㅃㅃ,ios
,YouTube,고쓰리도 끝이다,2022-02-04T06:38:14-07:00,1,0,업데이트 하지마세요..,아이패드 유튜브 업데이트 후  그 화면 볼 때 밀림?현상 있고 댓글 창 방식이 달라짐 암튼 뭔가 맘에 안듦.,ios
,YouTube,날줄,2022-02-04T05:00:32-07:00,4,0,1초 단위 되감기,1처 단위 되돌려보기 기능 필요해요,ios
,YouTube,Rotgoja,2022-02-04T04:55:25-07:00,5,0,유튜브는 최고,유튜브는 최고예요.왜냐하면 여러가지 동영상을 보면 마음이 편하고요 그리고 몰래 할때 좋아요,ios
,YouTube,2020 배그 유저,2022-02-04T03:57:10-07:00,4,0,인기순 정렬이 사라짐,"너무 불편해요 옛날 유튜버들 유명한 영상 볼려는데 인기순, 최신순 정렬이 사라져서 너무 불편해요 옛날에도 이랬다는데 그냥 있게해주시면 안되나요?;",ios
,YouTube,cnapd,2022-02-04T02:37:46-07:00,2,0,ㅇ,변태인것. 같은사람들도있고요. 이상합니다ㅠㅠ 조금 놀랐습니다ㅜㅠ,ios
,YouTube,유ㅗ유넌,2022-02-04T01:46:42-07:00,5,0,와,....,ios
,YouTube,제발도와주새요ㅠㅠㅠ,2022-02-04T01:40:40-07:00,1,0,요즘 광고가 너무 과도하게 많아졌습니다,별 한개도 아까울 정도네요.,ios
,YouTube,lovableme.b,2022-02-04T01:34:49-07:00,5,0,유툽 좋아요 ㅋ,빠니보틀 영상때문에 봐여 ㅋ 유툽 좋아여,ios
,YouTube,빡쳐서 지움,2022-02-03T21:06:55-07:00,1,0,쇼츠 삭제좀,제발 쇼츠 숨기기 기능이라도 출시해라,ios
,YouTube,이미니니미니,2022-02-03T18:36:14-07:00,1,2,검색 기능이 의미가 없는 것 같아요,언젠가부터 어떤 키워드를 검색하면 그것과 관련된 영상보다 이상한 영상들이 자꾸 떠요 연예인들 이슈 왜곡해서 올리는 그런 계정들이 ‘시청자가 이것도 시청함’ ‘내가 좋아할 만한 동영상’ 이런 식으로 뜨는데 무슨 기준인지… 좋아하기는커녕 안보이게 차단해버리고 싶은데 블락 기능도 없고 검색을 하면 관련도 높은 결과들을 보여줘야 되는 것 아닌가요? 그 사람들이 돈을 내고 노출 상위로 올라가는건가요? 조회수가 그렇게 높은 영상도 아니던데 대체… 정렬 기준도 관련성 순이고요 어떤 연예인을 검색하면 아예 다른 연예인들끼리 논란 붙여서 별것도 아닌 일로 자극적인 제목 달아놓는 그런 영상이 뜨는데 이건 개선해야되지 않나요 차라리 예전이 더 좋았는데 예전에는 동영상 자동재생도 시청중인 동영상 다음 내용이 뜨는 식이었는데 이젠 별로 보고 싶지 얺은 영상도 떠먹이는 식으로 그냥 볼때까지 같은 것만 추천해주고 있어요,ios
,YouTube,우으르,2022-02-03T17:46:57-07:00,1,0,진짜 별로입니다;;,진짜 엄청 별로에요;; 화질 분명히 1080p로 설정했는데 자꾸 240p로 되는건 뭐죠? 화질 진짜;; 렉도 엄청걸리고 심지 광고 볼때도 렉 걸립니다.,ios
,YouTube,jfndksls,2022-02-03T11:12:08-07:00,2,0,YouTube suck now,"Non skipable ads remove dislike button, what’s next?",ios
,YouTube,hobum8287,2022-02-03T10:01:19-07:00,5,0,리뷰,퇴근하고 항상 재밋게. 봄니다. 시간 가는쥴모르고.,ios
,YouTube,^k3,2022-02-03T09:52:34-07:00,2,0,볼륨,화면에서 볼륨 조절하는 기능은 언제 넣을거임?,ios
,YouTube,인기동영상x,2022-02-03T07:58:22-07:00,1,0,인기동영상 안뜸,고쳐주세요,ios
,YouTube,채널정렬 돌리도,2022-02-03T06:07:11-07:00,4,0,채널 정렬 어디 갔어요..?,"업데이트 이후로 채널 동영상 정렬(인기순, 최신순, 오래된 순)이 안 돼가지고 시청하기 불편해요.. 제발 다시 돌려주세요..",ios
,YouTube,가사좀,2022-02-03T04:28:43-07:00,5,0,백그라운드 재생이 안됩니다,제가 백그라운드 재생 되는 거 때문에 유튜브뮤직 말고 유튜브 프리미엄으로 해서 플레이리스트 듣는데 1월 19일 업데이트 이후로 백그라운드 재생이 안돼서 화면 끄고서 플레이리스트를 재생할 수가 없습니다. 백그라운드 재생 고쳐주세요.,ios
,YouTube,복숭아😘,2022-02-03T04:27:18-07:00,4,0,굿,좋아요 근데 광고가..,ios
,YouTube,Ursaurs,2022-02-03T00:29:21-07:00,4,1,소리 재생 및 동영상 검은화면 출력,"잘 사용하다가 요즘 동영상 시청중 소리만 멈춘다거나, 동영상 일시정지 후 재생시에 화면만 검은색으로 출력되는 현상을 발견했습니다. 자주 일어나진 않지만 종종 일어나기에 거슬리네요",ios
,YouTube,ㄷㅇㄹㄴㄱ,2022-02-02T22:22:56-07:00,2,0,댓글창 확대,아니 댓글 스크롤할때마다 자꾸 댓글 전체화면되는데 취소하려고해도 위 알림창뜸;,ios
,YouTube,오류수정좀;;,2022-02-02T20:13:39-07:00,1,0,ㅗ,유튭아;; 제발 다른 리뷰 작성하신 분들께 답변좀 드려라;; 열심히 써주신 건데 무시하면 어떡하냐? 그리고 열심히 댓글 썼는데 어라라? 오류가 났네? 바로 리뷰에 욕쓰지;; 오류 403이라고 나옵니다. 빨리 수정좀;;,ios
,YouTube,아님ㅋㅋ,2022-02-02T19:46:33-07:00,4,0,아이폰 6에서 댓글이 안보여요,제가 아이폰6를 쓰고있는데 댓글을 못보고 못써요 버전도 최신버전인데 갑자기댓글이 안보여요 제한모드도 아니에요,ios
,YouTube,더 프라이빗,2022-02-02T18:50:38-07:00,5,0,정보,좋아하는 다양하고 유익한 정보를 얻을수있어서 좋다 🍀,ios
,YouTube,20220310,2022-02-02T14:34:48-07:00,4,0,광고량이 점점 늘어나는,광고 건너띄기 않음 계속 광고 재생 기능 개선해주세요,ios
,YouTube,플괭이,2022-02-02T14:27:37-07:00,5,0,채널 차단 기능하고 평점 차단기능 좀 만들자,검색할때마다 나오는 쓰레기 어그로 채널과 컨텐츠들 제목과 썸네일 보는 것 만으로도 짜증나서 요즘 유튜브 검색기능 잘 안씀,ios
,YouTube,아아ㅑㄴ,2022-02-02T10:54:37-07:00,1,1,동영상 정렬,"채널들어가서 동영상부분에 맨위 왼쪽에 정렬 왜 없어졌나요? 오랜된순 최신순 인기순으로 볼 수 있었는데 갑자기 없어졌어요 다시 고쳐주세요 네이버에도 이런 사람 많던데 좀 ,,",ios
,YouTube,메리임,2022-02-02T10:28:14-07:00,1,0,해상도 자막 설정 불편해요ㅠㅠㅠ,원래대로 해주세요 해상도도 숫자로만 제발 ㅠㅠ 스크롤바 이건 쓸모도없는데ㅜㅜ 하 진짜 퇴보하지말고 발전해주세여 피드백좀 적극 수용!!!!!,ios
,YouTube,아이패드7세대임,2022-02-02T10:04:33-07:00,1,0,아이패드 로그인이 안돼요,ㅋㅋㅋㅋㅋㅋㅋㅋ,ios
,YouTube,뚜비뚜비뚜뚜비비&&,2022-02-02T07:02:04-07:00,1,0,제발 자동자막 좀 어떻게 해주세요,뭔 영상을 봐도 계속 자동으로 자막이 뜹니다 이런 불편함을 겪는 사용자가 저뿐이 아닌데 해결책이 없네요 매번 cc버튼 누르라고 하지 말고 제발 자동으로 자막 좀 안뜨게 해 주세요,ios
,YouTube,낼이 시험인데,2022-02-02T06:56:28-07:00,3,0,광고 문제,유투브가 하는 광고는 프리미엄으로 해결하는데 컨텐츠 중간에 PPL도 아니고 대놓고 하는 광고도 좀 막아야 하지 않나 싶음,ios
,YouTube,[Le Noir],2022-02-02T06:22:34-07:00,2,0,13라인업 특히 미니 버그는 언제 고칠 생각인지,13 미니 디스플레이 확대 모드 사용중에 UI 막 침범하는거랑 영상 전체화면 안되는거 언제 고쳐주려는건가 모르겠네요.,ios
,YouTube,서주한1215,2022-02-02T05:56:38-07:00,1,0,유튜브 다크모드 핸드폰 시스템에 맞춰서 할 수 있었는데 갑자기 왜 안 되나여 ㅋㅋ?,유튜브 다크모드 핸드폰 시스템에 맞춰서 할 수 있었는데 갑자기 왜 안 되나여 ㅋㅋ?,ios
,YouTube,숭구리 당당,2022-02-02T05:55:38-07:00,1,0,광고 진짜 최악이다,광고보면 이상한 야한광고가 나와요;; 이럴려고 유튜브 프리미엄 만들었나요 프리미엄 만들고나서부터 엄청 심해졌어요 제발 광고 좀 제대로 보고 내보내세요,ios
,YouTube,저녁음,2022-02-02T05:11:19-07:00,5,0,없어지네요,안녕하세요 유튜브를 보려 했는데 갑자기 없어지네요. 앱스토워에 가서 유튜브를 찾아봤는데 갑자기 설치가 풀려있네요(?) 그치만 저에게 웃음을 주는 유튜브는 별5개 드리도록 하겠습니다.,ios
,YouTube,내놓으라고이것들아,2022-02-02T03:59:31-07:00,1,0,쇼츠탭 어디갔나요,왜 업뎃하니 쇼츠 탭이 없어졌나요 ㅡㅡ,ios
,YouTube,auapark io lover,2022-02-02T03:55:44-07:00,5,0,아 너무하네,화면 해상도를 너무 구체적으로 나눠서 불편합니다 제발 좀 고쳐주세요,ios
,YouTube,ㅎㅎ시드니,2022-02-02T03:08:23-07:00,5,0,좋은 유튜브,다양하게 볼수 있어서 좋아요 ㅡ사랑해여,ios
,YouTube,아G송,2022-02-02T01:46:12-07:00,5,0,ㅎㅎ,하히히히히ㅣ재미따히ㅣ히히히ㅣ히히히히ㅣ,ios
,YouTube,오오오옼ㅋㅋㅋ,2022-02-01T23:10:54-07:00,3,0,IOS는 왜 오프라인에서 하나 반복 재생이 안됨?,안드로이드는 되던데 애플은 왜 안되는거임?,ios
,YouTube,보리쌀brs,2022-02-01T22:52:27-07:00,4,1,제발 싫어요 다시 공개 좀요 ㅠㅠㅠ 광고도 수익창출 하는 유튜버만 되게 하시구요 ㅠㅠㅠ,제발 싫어요 공개 선택권으로 해주시고 광고는 수익창출 하는 유튜버가 허락 한것만 하게 해주시고 광고 질 신경 써주세요,ios
,YouTube,네이버구버전ui돌려내,2022-02-01T17:23:27-07:00,1,0,유튜브 소리 오류,영상보고 있다가 갑자기 한 3초 동안 소리가 안나다가 나고 아예 한번 안나기 시작해서 쭉~ 안날때도 있어요. 첨엔 이어폰 문제인가 싶었는데 그냥 폰스피커로 볼때도 이러네요 오류 수정좀 해주세요,ios
,YouTube,음재밋네요,2022-02-01T15:59:35-07:00,5,0,광고좀 제발 올리지마세요ㅡㅡ,개빡,ios
,YouTube,이희명,2022-02-01T10:55:24-07:00,5,0,이번 업데이트,이번에 업데이트 된건지 동영상 앞으로 넘기는 부분과 아이폰 홈버튼 부분이 맞물려 자꾸 화면이 다른 어플로 넘어가거나 홈화면으로 돌아갖니다 개선 해주세요,ios
,YouTube,allen34554,2022-02-01T09:23:31-07:00,5,0,My thoughts of youtube,"I watch it everyday and it helps me to find anything that I’m looking for, kind of like a dictionary of my life. I barely watch tv nowadays because I’m picky of what I watch now, even Netflix isn’t good enough for me. I think youtube is very entertaining and just overall AMAZING!",ios
,YouTube,부리부리또,2022-02-01T07:00:22-07:00,4,2,정렬이 왜 안돼요???,"최신순, 오래된순, 조회수순으로 원래 정렬 선택 가능했는데 업데이트 하고난 후에 이게 다 사라졌어요;;",ios
,YouTube,별명 쓰레기,2022-02-01T06:08:20-07:00,5,0,어쩔티비,준나 재밋습,ios
,YouTube,DAY960,2022-02-01T05:58:51-07:00,5,0,Yes,Yes,ios
,YouTube,10394782,2022-02-01T04:30:40-07:00,5,0,다 좋은데 이것만은 좀..,화질 설정이 너무 불편해졌네요. 설정 들어가서 높은 화질로 설정해도 1080p가 최대인 영상을 볼때 720p로 시작하네요 이걸또 수동으로 바꿔줘야되고.. 그리고 화질 자세히 선택하면 그 화질로 안 변하는 버그도 있고.. 빨리 대책을 취해주세요,ios
,YouTube,그니병신,2022-02-01T02:56:13-07:00,1,0,존나비쌈,존나비쌈,ios
,YouTube,냠냠리라TV,2022-02-01T01:11:49-07:00,4,0,어이없다;;,내채널이고 내가편집하고 만든영상인데 왜 저작권 침해신고뜸 ㄹㅇㅋㅋ,ios
,YouTube,캡쳐 없는 버블은 시체나 마찬가지,2022-01-31T19:34:07-07:00,1,0,화질 설정 너무 불편해요,"720 1080 1440 선택에서 권장, 높은화질, 절약모드 등등 왜 나눠 놓은건지.. 뭐가 뭔지도 모르겠고 클릭을 몇번 더 해야 되는 점에서 너무 번거로워요",ios
,YouTube,원온원펏,2022-01-31T19:14:12-07:00,5,0,유튜브 최고,항상 즐겨보고 있습니다. 화이팅! Happy new year,ios
,YouTube,파편윤33,2022-01-31T18:52:47-07:00,1,1,아이폰 가로모드시 스크롤잡고 넘기는게 불편해졋어요,스크롤잡고 넘기는거랑 홈으로 가는게 같은위치에 잇어서 자꾸 화면전환되요 바꿔주세요 예전처럼해주세여,ios
,YouTube,anxkdkskh,2022-01-31T18:24:46-07:00,1,0,재생 바 위치,전체화면으로 영상 재생시 제스처 바랑 재생 바랑 겹쳐서 재생바를 작동하기 어려움,ios
,YouTube,Igot아이폰6플,2022-01-31T17:54:43-07:00,5,0,PIP기능이 안됩니다,업데이트후 안되네요 왜그러죠?,ios
,YouTube,....ㅎㅎ;;,2022-01-31T16:26:21-07:00,1,0,아니,전체화면으로 보는데 버그인건지 그 빨간색 막대기가 아래있어서 뒤로가거나 앞으로 갈려고 하면 홈화면으로 나가집니다,ios
,YouTube,jijiouy,2022-01-31T16:00:15-07:00,5,0,너무 좋아요,ㅗ,ios
,YouTube,alss79,2022-01-31T14:26:57-07:00,4,1,아이패드 하단바 때문에 불편합니다,홈버튼이 없는 아이패드에선 스트리밍바를 옮길려고 하면 아이패드 하단바가 움직여 앱전환이 되서 불편하네요 그리고 720p로 보는데 해상도가 계속 바끼는것도 불편합니다,ios
,YouTube,예예~~|~~,2022-01-31T14:12:03-07:00,1,0,홈 화면 영상 알고리즘,왜 이래요 난데없이 뻑까같은 미친 채널이 뜨질 않나 며칠 사이에 이러는거같은데 빠르게 해결해주세요,ios
,YouTube,끼유꾸,2022-01-31T08:16:00-07:00,5,1,유튜브 노란딱지...,"장난합니까 유튜브.. 지금 유튭 유료 계정 이용중인데 그만 둘까합니다. 잠 잘때 쓰는 asmr에 노란딱지 붙어서 컨텐츠들이 겁나 사라지는데...ㅡㅡ 철구같은 애들이나 옷벗는 아프리카 bj들이나 노란딱지 붙이세요. 진짜. 뭐하시는겁니까.. 1차는 컴퓨터로 2차는 사람이 관리한다고 들었는데 유튜브 이용자들 수 낮추기 싫으면 제대로 검토해주시고, 걸러주세요. 쓸데없이 좋은 영상들에 노란딱지 붙이지 마시구요.ㅡㅡ. 그리고 여행을 가장한 여자만나거나 선정적인 영상들 등등 이상한거 엄~청 많던데 그런거나 제지 부탁드립니다.",ios
,YouTube,yuhalove,2022-01-31T08:06:53-07:00,5,0,유류부,너무너무 추,ios
,YouTube,읏샤읏샤,2022-01-31T07:51:00-07:00,1,0,오류 좀 고쳐라 ㅡㅡ,영상 보는데 불랙 아웃 되지 않나... 그 와중에 광고는 찰지게 틀어주니 오류 한두개가 아닌데... 진짜 잘하자 ^^,ios
,YouTube,꼬뀽끙,2022-01-31T07:38:54-07:00,5,0,이상합니다 고쳐주세요!!,영상들도 잘나오고 다 좋았습니다 하지만 영상에 광고가 나올쯤이면 광고가 영상이 나와야하는데 검은화면으로만 있고 5초 정도 있다가 영상이 이어나옵니다 왜이런가요ㅠㅠ? 고쳐주세요ㅠㅠ,ios
,YouTube,자정수,2022-01-31T06:51:15-07:00,3,0,알고리즘,알고리즘이 너무 심해서 다양한 커뮤티를 접할 수 없어서 점점 고립되고 낡아가는 느낌이다,ios
,YouTube,멸치똥별조림,2022-01-31T06:26:33-07:00,1,0,아이폰13 유저 오류 문의,유튜브 앱에 들어가자 마자 쇼츠가 틀어집니다. 빠른 시일 내에 복구 부탁드립니다. 또한 영상의 더보기란이 영상 바로 밑에 표시되는건 영상 시청에 있어 매우 불편합니다. 그냥 원래대로 복구 부탁드립니다,ios
,YouTube,째즈퀀,2022-01-31T03:52:12-07:00,4,0,째즈퀀,좋은소식. 늘감사합니다,ios
,YouTube,곡갱이ㅋㅋ,2022-01-31T02:47:26-07:00,1,0,재생화면 오류,화면이 이상하게 재생됩니다  자꾸 영상이 나와야하는 까만 네모 왼쪽 상단으로 치우쳐져서 작게 재생이 됩니다 그래서 삭제 후 다시 다운받았는 데도 자꾸 현상이 반복됩니다.,ios
,YouTube,Murtiy,2022-01-31T01:46:01-07:00,1,0,TTS 로 만든 여상 필터링,되면 좋겠다…진심 돈내고 프리미엄 서비스로 보는데 개빡친다. 국뽕 TTS채널 개짜증  니목소리로 해라 제발!!,ios
,YouTube,그래서나는,2022-01-30T18:20:17-07:00,1,0,미친 것 같은 알고리즘,"아니 영상 믹스 같은거 자주 보지도 않고 아이돌, 드라마, 영화 같은거 클립 보는데 전혀 본적도 들은 적도 없는 채널(심지어 난생 처음보는 언어의 제목)을 띄워주질 않나 게임 영상 보지도 않고 몇 게임비제이들이 일상 스몰톡하는 영상만 몇 개 보는데 몇 시간짜리 게임 풀영상(본적도 없는 비제이들)을 띄워주질 않나 해킹당했나 싶어 비번도 바꾸고 설정도 바꿨는데 이상한 것만 떠서 볼게 없음 알고리즘 일 ㅈㄴ 못함 전에는. ㅏㄹ떡 같이 잘하더니 너네가 해킹당했냐 이딴거 띄워주게",ios
,YouTube,a4-에이포,2022-01-30T18:04:21-07:00,3,0,광고만 없으면,프리미엄은 광고가 없는데 너무 광고가 많아요 ㅠㅠㅠ 그래도 사용하는데 조금 지장은 있어도 사용하기 편리합니다.,ios
,YouTube,liberalblank,2022-01-30T09:32:05-07:00,2,0,유튜브 알고리즘 왜 이러죠….🔫,평소에 큰 불편함 없이 썼는데 갑자기 바뀌어서 당황스러워요… 평소 전혀 안 보는 게임 채널에 아이들 채널에 먹방채널에 무슨 비제이 채널에… 필터링 없이 마구잡이로 추천영상에 뜨네요. 당황스럽습니다. 실수로라도 눌러서 보고 싶지 않은 영상들의 향연이라 하나하나 관심 없음 누르다가 열받아서 리뷰 씁니다. 관심있는 영상만 보게 돌려놔주세요.,ios
,YouTube,lugekcjenns,2022-01-30T08:32:18-07:00,1,0,유튜브에게..,"유튜브는 이제 없어서는 안될 어플이 되었죠? 그만큼 저에게 재미있는 수단으로써 많은 시간 이용하였는데 어느 순간부터 광고수가 점점 늘어나고 광고를 2개를 집어넣더라고요 그래서 제가 잘한것은 아니지만 굉고가 나올때마다 싫어요를 모두 눌렀습니다 이젠 좋아요,싫어요 나오는것도 안나오더군요ㅋㅋ 꼬우면 돈내고 프리미엄 쓰라는건가요 유튜브 프리미엄이라는 그런 새로운 시스템 저는 나쁘게 생각하지 않습니다 물론 일반 유튜브보다 좋은점이 많아야 겠지요 그치만 광고를 늘리는 모습을 보니 “이제 광고로 강요를 하는것인가?”,또는 “프리미엄이 아닌사람들에게 차별을 하는것인가?”라는 생각도 들기 시작했습니다 저는 이제 유튜브에서 광고수를 줄여줬으면 좋겠다고 생각합니다 저 말고도 그렇게 생각하는 사람들이 많습니다 광고좀 줄여주세요   유튜브 십련들아ㅠ",ios
,YouTube,test jjk,2022-01-30T08:27:29-07:00,5,0,Good,일상 생활의 일부,ios
,YouTube,다솜185743264,2022-01-30T07:36:27-07:00,1,0,프리미엄 구매 괜히함,프리미엄 장점 중 하나인 팝업화면 때문에 구매함. 안드로이드에서는 잘 되서 보통 카톡하면서도 유튜브보고 잘 했었는데 아이패는 왜 안됨? 아이패드 특성상 팝업이 안된다 어쩐다 얘기하는 것 같던데 같은 아이패드로 넷플릭스 열면 팝업화면 잘 되던데..? 아이패드 프로 M1 12.9인치임,ios
,YouTube,마크의초고당도수박,2022-01-30T05:35:53-07:00,4,0,어두운 테마 선택하는거,어두운 테마 선택하는 거 화면 테마에 맞게 해줬으면 조켓음 일일이 설정 들어가서 껐다켰다 하기도 귀찮음 걍 폰에서 다크모드 키면 유튜브도 어두운 테마되고 그랫으면 좋겠음!!,ios
